ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
159,simple,,Bánh Ăn Dặm Nestlé CERELAC Nutripuffs Vị Chuối Dâu - Gói 50g,1,0,visible,,,,,,,1,,,,,,,,1,,,40000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/81/64/32/dfaaf044046e2b3daa44e14f75beee01.jpg,,,,,,,,,0
160,simple,,Bột Ăn Dặm Nestle Cerelac - Gà Hầm Cà Rốt (200g),1,0,visible,,,,,,,1,,,,,,,,1,,,65000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/8b/8c/68/b5f703a583e96d238e17717029ab515c.jpg,,,,,,,,,0
161,simple,,Bột Ăn Dặm Nestle Cerelac - Rau Xanh Và Bí Đỏ (200g),1,0,visible,,,,,,,1,,,,,,,,1,,,58000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/e5/26/3f/b56e95d2a48879d02fa077deaeaf0fde.jpg,,,,,,,,,0
162,simple,,Bột Ăn Dặm Nestle Cerelac - Cá Và Rau Xanh (200g),1,0,visible,,,,,,,1,,,,,,,,1,,,58000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/fe/80/2e/218d09788f39db6d2938e3775134f56b.jpg,,,,,,,,,0
163,simple,,Sản Phẩm Dinh Dưỡng Nestle Nutren Junior (800g),1,0,visible,,,,,,,1,,,,,,,,1,,,530000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/1c/05/00/a66be6a0e5df00ffa8e7c719a5443a3e.jpg,,,,,,,,,0
164,simple,,Sản Phẩm Dinh Dưỡng Nestle Nutren Junior (400g),1,0,visible,,,,,,,1,,,,,,,,1,,,310000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/97/3f/80/0f705899d611be10de4e252cc2aa5127.jpg,,,,,,,,,0
165,simple,,CRM - Sản Phẩm Dinh Dưỡng Nestle Peptamen (400g),1,0,visible,,,,,,,1,,,,,,,,1,,,480000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/ef/1c/df/e1328d068243f0336acca10871b5bbc7.jpg,,,,,,,,,0
166,simple,,Sản Phẩm Dinh Dưỡng Nestle Nutren Diabetes (400g),1,0,visible,,,,,,,1,,,,,,,,1,,,320000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/10/c7/24/c3e0c70c2641fe3b6c8b5cb7f74a3a70.jpg,,,,,,,,,0
167,simple,,Bột Dinh Dưỡng Sữa Chúc Ngủ Ngon Yến Mạch Táo Tây HiPP 250g - 3331,1,0,visible,,,,,,,1,,,,,,,,1,,,115000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/54/7b/63/8ca03731884c09daa747b22bf7749357.jpg,,,,,,,,,0
168,simple,,Bột Dinh Dưỡng Sữa Kiều Mạch HiPP 250g - 2917,1,0,visible,,,,,,,1,,,,,,,,1,,,115000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/08/6a/37/d719b6da52c1d0ae1132b08c11cb1bd1.jpg,,,,,,,,,0
169,simple,,Sữa Công Thức HiPP 1 Combiotic Organic (350g),1,0,visible,,,,,,,1,,,,,,,,1,,,149000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/c9/aa/d7/7a09be57db0980a471841a0cd7682cfa.jpg,,,,,,,,,0
170,simple,,"Trà Cốm Hòa Tan Hoa Quả, Hoa Dâm Bụt Với Isomaltulose HiPP 3667 (200g)",1,0,visible,,,,,,,1,,,,,,,,1,,,169000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/42/2e/9a/dcad240d268251411efb0fd454652783.jpg,,,,,,,,,0
171,simple,,"Trà Cốm Hòa Tan Hoa Quả, Bạc Hà Mellisen Với Isomaltulose HiPP 3668 (200g)",1,0,visible,,,,,,,1,,,,,,,,1,,,166000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/96/59/2b/f1fbda4de8a1911367353abc09350834.jpg,,,,,,,,,0
172,simple,,Sữa Bột Abbott Grow School G-Power Vanilla GSGM Dành Cho Trẻ Từ 6 Tuổi Trở Lên (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,373000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/07/f9/23/4d0af96a9cd2538120978ae76e7300cf.jpg,,,,,,,,,0
173,simple,,Lốc 4 Hộp Sữa Công Thức Pha Sẵn Abbott Grow Gold Hương Vani (180ml),1,0,visible,,,,,,,1,,,,,,,,1,,,58000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/0/5099864008654_2-u2442-d20160718-t095110.u3075.d20170223.t115305.541904.jpg,,,,,,,,,0
174,simple,,Sữa Bột Abbott Grow 1 AG1M (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,311000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/0/5099864008883_1.u2442.d20160707.t164237.jpg,,,,,,,,,0
175,simple,,Sữa Bột Abbott Grow School G-Power Vanilla GSGS Dành Cho Trẻ Từ 6 Tuổi Trở Lên (400g),1,0,visible,,,,,,,1,,,,,,,,1,,,191000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8886451071415_1.u2442.d20160707.t142335.jpg,,,,,,,,,0
176,simple,,Sữa Bột Abbott Grow G-Power Vanilla GGM Dành Cho Trẻ Từ 3 - 6 Tuổi (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,370000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/fd/d5/29/6fb8315f1e1ecf1b768d61d6603f06fa.jpg,,,,,,,,,0
177,simple,,Sữa Enfagrow A + 4 360° Brain DHA+ MFGM PRO Hương Vanilla (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,459000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/_/1.u5429.d20170724.t110804.75242.jpg,,,,,,,,,0
178,simple,,Lốc 3 Hộp Sữa Enfamil A+4 360 Brain Plus Vanilla (180ml/Hộp),1,0,visible,,,,,,,1,,,,,,,,1,,,54000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/a2/d2/cf/56b41e6020736591f9e76dadd68848bc.jpg,,,,,,,,,0
